customer_id,signup_date,acquisition_channel,city,gender,age,senior_citizen,plan,contract_type,payment_method,paperless_billing,addon_count,monthly_charge,is_verified,is_activated,tenure_months,monthly_logins,last_active_date,total_revenue,churn_date,is_churned
CUST-106268,2025-03-21,Organic Search,Hyderabad,Male,40,0,Premium,Monthly,UPI,Yes,2,,1,1,14,19.0,2026-05-22,12376.0,,0
CUST-106269,2024-08-17,Organic Search,Ahmedabad,Male,42,0,Basic,Monthly,Debit Card,Yes,1,258.0,1,0,21,9.0,2026-05-13,5418.0,,0
CUST-106270,2026-02-26,Paid Social,Chennai,Male,43,0,Basic,Monthly,UPI,Yes,1,238.0,1,0,3,23.0,2026-05-11,714.0,,0
CUST-106271,2025-02-01,Organic Search,Mumbai,Female,68,1,Premium,Monthly,Net Banking,Yes,2,911.0,1,0,15,24.0,2026-05-16,13665.0,,0
CUST-106272,2025-07-23,Paid Search,Delhi,Male,57,0,Standard,Two-Year,UPI,Yes,2,621.0,1,0,10,12.0,2026-05-15,6210.0,,0
CUST-106273,2025-11-10,Organic Search,Delhi,Female,37,0,Standard,Monthly,Net Banking,Yes,2,627.0,1,1,6,22.0,2026-05-20,3762.0,,0
CUST-106274,2026-04-09,Organic Search,Delhi,Male,39,0,Basic,Monthly,Wallet,Yes,0,220.0,1,0,1,8.0,2026-05-09,220.0,,0
CUST-106275,2025-06-14,Referral,Hyderabad,Male,39,0,Premium,Monthly,UPI,No,2,899.0,1,1,11,11.0,2026-05-15,9889.0,,0
CUST-106276,2026-03-07,Organic Search,Ahmedabad,Female,56,0,Standard,Two-Year,Wallet,Yes,2,636.0,1,0,2,14.0,2026-05-13,1272.0,,0
CUST-106277,2025-11-11,Paid Search,Mumbai,Male,48,0,Standard,Monthly,Debit Card,Yes,2,615.0,0,0,6,25.0,2026-05-03,3690.0,,0
CUST-106278,2025-03-02,Referral,Ahmedabad,Male,45,0,Standard,Monthly,Net Banking,No,1,555.0,1,0,14,11.0,2026-05-09,7770.0,,0
CUST-106279,2025-02-10,Organic Search,Chennai,Female,40,0,Basic,Monthly,UPI,Yes,3,405.0,1,1,15,25.0,2026-05-15,6075.0,,0
CUST-106280,2025-07-07,Referral,Surat,Male,38,0,Basic,Monthly,Net Banking,No,0,212.0,1,1,10,7.0,2026-05-05,2120.0,,0
CUST-106281,2025-11-04,Organic Search,Pune,Male,46,0,Standard,Two-Year,Credit Card,No,2,594.0,1,0,6,26.0,2026-05-30,3564.0,,0
CUST-106282,2025-10-31,Paid Social,Pune,Female,61,1,Standard,Monthly,UPI,Yes,0,498.0,0,0,7,10.0,2026-05-15,3486.0,,0
CUST-106283,2025-11-21,Organic Search,Kolkata,Male,68,1,Premium,Monthly,Wallet,Yes,3,968.0,1,1,2,22.0,2026-01-20,1936.0,2026-01-20,1
CUST-106284,2024-07-04,Affiliate,Mumbai,Female,21,0,Standard,Monthly,Wallet,No,3,672.0,1,0,22,11.0,2026-05-02,14784.0,,0
CUST-106285,2025-04-04,Paid Search,Ahmedabad,Male,30,0,Basic,Monthly,UPI,Yes,2,317.0,1,1,13,35.0,2026-05-24,4121.0,,0
CUST-106286,2024-09-25,Paid Search,Bengaluru,Male,53,0,Basic,Monthly,Credit Card,Yes,2,326.0,1,1,4,34.0,2025-01-23,1304.0,2025-01-23,1
CUST-106287,2024-06-26,Email,Mumbai,Male,25,0,Standard,Monthly,Wallet,Yes,0,480.0,1,0,23,0.0,2026-05-13,11040.0,,0
CUST-106288,2025-11-15,Paid Social,Bengaluru,Female,49,0,Basic,Annual,Credit Card,No,0,196.0,0,0,6,24.0,2026-05-19,1176.0,,0
CUST-106289,2026-05-21,Affiliate,Bengaluru,Male,40,0,Standard,Monthly,Credit Card,Yes,0,493.0,1,1,0,17.0,2026-05-28,493.0,,0
CUST-106290,2026-03-29,Referral,Delhi,Female,27,0,Basic,Monthly,UPI,No,0,205.0,1,1,2,20.0,2026-05-27,410.0,,0
CUST-106291,2026-02-27,Email,Bengaluru,Female,44,0,Basic,Annual,Credit Card,Yes,1,258.0,1,0,3,21.0,2026-05-31,774.0,,0
CUST-106292,2025-01-08,Affiliate,Delhi,Female,44,0,Basic,Annual,Credit Card,Yes,0,213.0,1,1,16,24.0,2026-05-04,3408.0,,0
CUST-106293,2024-09-24,Email,Ahmedabad,Male,55,0,Standard,Monthly,Debit Card,Yes,3,683.0,1,1,20,18.0,2026-05-24,13660.0,,0
CUST-106294,2025-03-15,Organic Search,Kolkata,Female,60,1,Basic,Annual,Credit Card,Yes,2,328.0,1,1,14,11.0,2026-05-18,4592.0,,0
CUST-106295,2025-04-18,Referral,Hyderabad,Female,67,1,Standard,Annual,Debit Card,Yes,2,622.0,1,1,13,17.0,2026-05-15,8086.0,,0
CUST-106296,2026-02-28,Affiliate,Ahmedabad,Male,40,0,Basic,Two-Year,UPI,No,2,302.0,1,1,3,15.0,2026-05-06,906.0,,0
CUST-106297,2025-01-20,Paid Search,Ahmedabad,Female,53,0,Premium,Monthly,Debit Card,No,0,793.0,1,0,16,12.0,2026-05-10,12688.0,,0
CUST-106298,2024-12-12,Paid Social,Ahmedabad,Male,58,0,Standard,Two-Year,UPI,Yes,1,549.0,1,0,17,19.0,2026-05-03,9333.0,,0
CUST-106299,2026-05-16,Email,Ahmedabad,Female,69,1,Standard,Annual,Debit Card,Yes,0,510.0,1,0,0,12.0,2026-05-05,510.0,,0
CUST-106300,2026-04-07,Organic Search,Ahmedabad,Female,51,0,Premium,Annual,Net Banking,No,0,812.0,1,0,1,11.0,2026-05-21,812.0,,0
CUST-106301,2025-11-04,Paid Search,Mumbai,Male,30,0,Premium,Annual,Debit Card,Yes,1,858.0,1,1,6,24.0,2026-05-25,5148.0,,0
CUST-106302,2024-09-11,Paid Search,Chennai,Male,35,0,Premium,Monthly,UPI,No,1,861.0,1,0,20,8.0,2026-05-28,17220.0,,0
CUST-106303,2025-07-16,Organic Search,Chennai,Male,28,0,Basic,Annual,Net Banking,Yes,1,235.0,1,1,10,24.0,2026-05-27,2350.0,,0
CUST-106304,2024-12-01,Referral,Chennai,Male,28,0,Basic,Annual,UPI,No,2,313.0,1,0,17,20.0,2026-05-08,5321.0,,0
CUST-106305,2024-09-21,Organic Search,Pune,Female,33,0,Standard,Two-Year,UPI,Yes,2,581.0,1,1,20,18.0,2026-05-30,11620.0,,0
CUST-106306,2024-06-26,Referral,Hyderabad,Male,43,0,Standard,Monthly,Net Banking,Yes,1,571.0,1,1,23,12.0,2026-05-14,13133.0,,0
CUST-106307,2025-01-19,Affiliate,Hyderabad,Female,58,0,Standard,Two-Year,UPI,Yes,0,532.0,1,1,16,27.0,2026-05-12,8512.0,,0
CUST-106308,2024-08-08,Paid Social,Kolkata,Female,33,0,Standard,Monthly,Credit Card,Yes,1,551.0,0,0,21,5.0,2026-05-09,11571.0,,0
CUST-106309,2024-08-06,Referral,Hyderabad,Female,27,0,Basic,Two-Year,Wallet,Yes,1,262.0,1,0,21,22.0,2026-05-30,5502.0,,0
CUST-106310,2024-12-03,Organic Search,Hyderabad,Male,24,0,Basic,Annual,UPI,Yes,0,205.0,1,0,17,16.0,2026-05-20,3485.0,,0
CUST-106311,2025-05-13,Affiliate,Chennai,Female,28,0,Standard,Annual,Net Banking,Yes,2,602.0,1,1,4,19.0,2025-09-10,2408.0,2025-09-10,1
CUST-106312,2025-09-21,Email,Bengaluru,Male,40,0,Standard,Annual,Credit Card,Yes,1,557.0,1,1,8,10.0,2026-05-05,4456.0,,0
CUST-106313,2026-02-24,Organic Search,Mumbai,Male,39,0,Premium,Two-Year,Credit Card,Yes,3,986.0,1,1,3,18.0,2026-05-31,2958.0,,0
CUST-106314,2024-10-25,Referral,Ahmedabad,Male,38,0,Standard,Monthly,Credit Card,No,0,502.0,1,1,19,33.0,2026-05-06,9538.0,,0
CUST-106315,2025-12-24,Paid Search,Delhi,Female,34,0,Basic,Monthly,Credit Card,No,3,380.0,1,1,5,30.0,2026-05-08,1900.0,,0
CUST-106316,2026-04-16,Paid Search,Ahmedabad,Male,41,0,Basic,Two-Year,Net Banking,Yes,1,255.0,1,0,1,26.0,2026-05-13,255.0,,0
CUST-106317,2025-12-13,Referral,Mumbai,Male,51,0,Basic,Monthly,Net Banking,Yes,1,247.0,1,1,5,24.0,2026-05-03,1235.0,,0
CUST-106318,2025-02-10,Paid Social,Ahmedabad,Male,20,0,Basic,Annual,UPI,Yes,1,269.0,1,0,15,20.0,2026-05-30,4035.0,,0
CUST-106319,2025-01-15,Paid Search,Delhi,Female,64,1,Standard,Monthly,Debit Card,No,1,585.0,1,0,16,26.0,2026-05-05,9360.0,,0
CUST-106320,2025-06-14,Organic Search,Surat,Female,33,0,Standard,Annual,Credit Card,No,0,469.0,1,1,11,19.0,2026-05-29,5159.0,,0
CUST-106321,2026-01-25,Paid Social,Delhi,Female,25,0,Premium,Two-Year,Debit Card,No,3,947.0,1,1,4,40.0,2026-05-09,3788.0,,0
CUST-106322,2025-09-28,Affiliate,Mumbai,Female,27,0,Standard,Monthly,UPI,No,1,541.0,0,0,8,24.0,2026-05-12,4328.0,,0
CUST-106323,2025-04-25,Organic Search,Delhi,Male,46,0,Basic,Annual,UPI,No,3,372.0,1,0,13,26.0,2026-05-22,4836.0,,0
CUST-106324,2024-09-08,Paid Search,Delhi,Male,45,0,Standard,Monthly,UPI,Yes,3,675.0,1,0,20,26.0,2026-05-19,13500.0,,0
CUST-106325,2025-09-30,Organic Search,Pune,Male,22,0,Basic,Annual,Credit Card,Yes,2,321.0,1,1,8,21.0,2026-05-23,2568.0,,0
CUST-106326,2025-10-15,Affiliate,Pune,Male,43,0,Basic,Monthly,UPI,No,1,260.0,0,0,7,27.0,2026-05-25,1820.0,,0
CUST-106327,2025-06-02,Paid Search,Ahmedabad,Female,29,0,Standard,Monthly,Credit Card,Yes,2,617.0,1,0,11,14.0,2026-05-22,6787.0,,0
CUST-106328,2024-08-27,Paid Social,Bengaluru,Male,65,1,Basic,Monthly,Wallet,Yes,1,278.0,1,1,3,20.0,2024-11-25,834.0,2024-11-25,1
CUST-106329,2025-04-20,Organic Search,Ahmedabad,Female,34,0,Basic,Monthly,UPI,No,2,305.0,1,1,13,21.0,2026-05-14,3965.0,,0
CUST-106330,2026-01-24,Paid Social,Pune,Female,69,1,Standard,Annual,Credit Card,No,3,693.0,1,1,4,17.0,2026-05-13,2772.0,,0
CUST-106331,2026-04-27,Email,Jaipur,Female,48,0,Standard,Monthly,UPI,Yes,2,649.0,1,1,1,21.0,2026-05-27,649.0,2026-05-27,1
CUST-106332,2025-05-22,Paid Search,Kolkata,Male,68,1,Basic,Two-Year,Credit Card,Yes,1,237.0,1,1,12,0.0,2026-05-18,2844.0,,0
CUST-106333,2026-02-09,Paid Social,Mumbai,Female,46,0,Standard,Two-Year,UPI,Yes,3,650.0,1,1,3,30.0,2026-05-09,1950.0,,0
CUST-106334,2024-08-05,Referral,Hyderabad,Female,24,0,Basic,Annual,Wallet,Yes,0,202.0,1,1,21,28.0,2026-05-08,4242.0,,0
CUST-106335,2024-07-19,Paid Social,Chennai,Male,51,0,Standard,Two-Year,UPI,Yes,2,629.0,1,1,22,18.0,2026-05-18,13838.0,,0
CUST-106336,2025-10-29,Paid Social,Kolkata,Female,42,0,Standard,Two-Year,Wallet,No,3,680.0,1,1,7,21.0,2026-05-29,4760.0,,0
CUST-106337,2026-05-10,Paid Social,Mumbai,Male,60,1,Standard,Annual,UPI,Yes,2,587.0,1,1,0,18.0,2026-05-10,587.0,2026-05-10,1
CUST-106338,2024-07-26,Organic Search,Bengaluru,Female,38,0,Standard,Annual,Net Banking,No,1,534.0,1,1,22,27.0,2026-05-18,11748.0,,0
CUST-106339,2024-09-16,Referral,Mumbai,Female,27,0,Basic,Monthly,UPI,Yes,3,371.0,1,1,20,34.0,2026-05-11,7420.0,,0
CUST-106340,2026-05-12,Affiliate,Ahmedabad,Female,23,0,Basic,Annual,UPI,Yes,0,205.0,1,0,0,25.0,2026-05-14,205.0,,0
CUST-106341,2026-04-30,Affiliate,Pune,Female,56,0,Standard,Annual,Net Banking,Yes,3,674.0,1,1,1,32.0,2026-05-22,674.0,,0
CUST-106342,2025-04-27,Affiliate,Delhi,Female,30,0,Basic,Monthly,UPI,No,1,262.0,0,0,13,17.0,2026-05-25,3406.0,,0
CUST-106343,2024-07-02,Paid Social,Mumbai,Male,52,0,Basic,Monthly,Credit Card,No,1,262.0,1,1,22,4.0,2026-05-04,5764.0,,0
CUST-106344,2025-03-07,Paid Social,Chennai,Male,24,0,Standard,Monthly,Debit Card,Yes,1,573.0,1,1,14,17.0,2026-05-02,8022.0,,0
CUST-106345,2025-10-04,Paid Search,Bengaluru,Female,22,0,Basic,Annual,Credit Card,Yes,3,362.0,1,0,7,29.0,2026-05-26,2534.0,,0
CUST-106346,2025-01-16,Email,Surat,Female,54,0,Standard,Two-Year,UPI,Yes,1,560.0,1,1,16,26.0,2026-05-23,8960.0,,0
CUST-106347,2025-01-28,Referral,Chennai,Female,35,0,Standard,Monthly,Wallet,Yes,1,581.0,1,1,7,17.0,2025-08-26,4067.0,2025-08-26,1
CUST-106348,2025-04-24,Paid Search,Kolkata,Male,47,0,Standard,Monthly,Debit Card,Yes,2,607.0,1,1,13,7.0,2026-05-28,7891.0,,0
CUST-106349,2025-04-26,Referral,Chennai,Male,19,0,Premium,Two-Year,Net Banking,Yes,0,790.0,1,1,13,24.0,2026-05-02,10270.0,,0
CUST-106350,2025-12-22,Referral,Ahmedabad,Female,27,0,Standard,Monthly,Debit Card,No,1,560.0,1,1,5,12.0,2026-05-24,2800.0,,0
CUST-106351,2025-05-30,Affiliate,Ahmedabad,Female,22,0,Premium,Annual,Debit Card,No,0,783.0,1,1,12,11.0,2026-05-28,9396.0,,0
CUST-106352,2025-06-15,Referral,Jaipur,Male,32,0,Standard,Monthly,Credit Card,No,2,602.0,1,1,11,28.0,2026-05-28,6622.0,,0
CUST-106353,2025-03-24,Paid Social,Mumbai,Male,32,0,Standard,Monthly,UPI,No,0,494.0,1,0,14,16.0,2026-05-14,6916.0,,0
CUST-106354,2025-09-12,Paid Social,Delhi,Female,37,0,Standard,Monthly,Net Banking,No,2,615.0,0,0,8,24.0,2026-05-24,4920.0,,0
CUST-106355,2025-10-22,Paid Search,Pune,Female,30,0,Premium,Monthly,Net Banking,Yes,1,870.0,1,1,7,8.0,2026-05-06,6090.0,,0
CUST-106356,2024-07-12,Paid Social,Mumbai,Male,41,0,Standard,Annual,Debit Card,Yes,0,486.0,1,1,22,17.0,2026-05-06,10692.0,,0
CUST-106357,2024-06-30,Email,Mumbai,Female,64,1,Premium,Monthly,Net Banking,Yes,3,979.0,1,1,23,9.0,2026-05-28,22517.0,,0
CUST-106358,2026-02-11,Paid Search,Bengaluru,Male,22,0,Standard,Annual,UPI,Yes,1,578.0,1,1,3,27.0,2026-05-06,1734.0,,0
CUST-106359,2024-07-06,Paid Social,Delhi,Male,64,1,Premium,Two-Year,UPI,Yes,1,877.0,1,1,22,25.0,2026-05-13,19294.0,,0
CUST-106360,2025-06-21,Paid Social,Pune,Male,39,0,Basic,Annual,UPI,Yes,0,197.0,1,0,11,8.0,2026-05-28,2167.0,,0
CUST-106361,2026-01-31,Paid Search,Ahmedabad,Male,48,0,Basic,Monthly,Debit Card,No,3,382.0,1,0,4,18.0,2026-05-28,1528.0,,0
CUST-106362,2025-06-17,Paid Search,Bengaluru,Female,52,0,Basic,Monthly,Credit Card,Yes,3,365.0,1,0,11,26.0,2026-05-28,4015.0,,0
CUST-106363,2024-08-04,Organic Search,Mumbai,Male,56,0,Standard,Monthly,UPI,Yes,0,503.0,1,1,21,10.0,2026-05-25,10563.0,,0
CUST-106364,2024-12-01,Affiliate,Pune,Female,67,1,Basic,Annual,Credit Card,Yes,1,282.0,1,1,8,7.0,2025-07-29,2256.0,2025-07-29,1
CUST-106365,2024-09-23,Paid Social,Ahmedabad,Male,69,1,Basic,Monthly,UPI,Yes,0,218.0,1,1,20,15.0,2026-05-23,4360.0,,0
CUST-106366,2024-07-27,Paid Social,Mumbai,Male,23,0,Basic,Two-Year,Credit Card,Yes,2,319.0,1,0,22,27.0,2026-05-28,7018.0,,0
CUST-106367,2025-02-12,Organic Search,Chennai,Male,39,0,Standard,Annual,UPI,Yes,0,504.0,1,1,15,11.0,2026-05-11,7560.0,,0
CUST-106368,2025-01-31,Paid Search,Mumbai,Male,46,0,Basic,Monthly,UPI,No,1,248.0,1,1,16,26.0,2026-05-20,3968.0,,0
CUST-106369,2025-09-21,Referral,Hyderabad,Female,45,0,Standard,Monthly,Credit Card,No,2,605.0,1,1,8,23.0,2026-05-18,4840.0,,0
CUST-106370,2026-01-18,Affiliate,Mumbai,Female,69,1,Standard,Annual,UPI,No,3,674.0,1,1,4,32.0,2026-05-24,2696.0,,0
CUST-106371,2025-07-26,Organic Search,Mumbai,Female,51,0,Standard,Two-Year,Credit Card,Yes,3,683.0,1,1,10,16.0,2026-05-13,6830.0,,0
CUST-106372,2025-07-04,Email,Delhi,Female,38,0,Standard,Monthly,UPI,No,1,570.0,1,1,5,11.0,2025-12-01,2850.0,2025-12-01,1
CUST-106373,2026-01-07,Referral,Kolkata,Female,65,1,Basic,Annual,Wallet,No,0,198.0,1,1,2,12.0,2026-03-08,396.0,2026-03-08,1
CUST-106374,2024-12-10,Paid Social,Delhi,Female,56,0,Premium,Monthly,UPI,No,2,926.0,1,1,17,28.0,2026-05-04,15742.0,,0
CUST-106375,2025-05-15,Organic Search,Mumbai,Female,59,0,Premium,Two-Year,UPI,Yes,1,821.0,1,1,12,20.0,2026-05-06,9852.0,,0
CUST-106376,2025-08-07,Paid Social,Bengaluru,Female,50,0,Basic,Annual,Net Banking,No,1,262.0,1,0,9,16.0,2026-05-02,2358.0,,0
CUST-106377,2026-01-09,Affiliate,Delhi,Male,21,0,Basic,Annual,UPI,Yes,3,370.0,1,1,4,32.0,2026-05-17,1480.0,,0
CUST-106378,2025-02-12,Paid Social,Chennai,Male,68,1,Standard,Monthly,Credit Card,Yes,1,540.0,1,0,15,7.0,2026-05-23,8100.0,,0
CUST-106379,2025-05-31,Paid Social,Surat,Female,55,0,Premium,Two-Year,Debit Card,Yes,2,926.0,1,1,12,23.0,2026-05-30,11112.0,,0
CUST-106380,2024-11-11,Referral,Bengaluru,Female,25,0,Premium,Annual,UPI,Yes,2,941.0,1,1,18,21.0,2026-05-08,16938.0,,0
CUST-106381,2025-01-16,Affiliate,Bengaluru,Male,31,0,Premium,Monthly,Wallet,No,1,859.0,1,1,7,28.0,2025-08-14,6013.0,2025-08-14,1
CUST-106382,2025-11-22,Paid Search,Delhi,Female,35,0,Premium,Annual,Credit Card,No,3,992.0,1,1,6,30.0,2026-05-22,5952.0,,0
CUST-106383,2026-02-06,Referral,Surat,Male,31,0,Standard,Monthly,Debit Card,No,1,553.0,1,1,3,15.0,2026-05-08,1659.0,,0
CUST-106384,2024-09-30,Organic Search,Bengaluru,Female,50,0,Basic,Annual,Wallet,Yes,2,350.0,1,1,20,33.0,2026-05-08,7000.0,,0
CUST-106385,2026-05-24,Affiliate,Mumbai,Female,46,0,Basic,Annual,Net Banking,Yes,2,295.0,1,1,0,23.0,2026-05-21,295.0,,0
CUST-106386,2025-08-01,Paid Social,Surat,Male,29,0,Basic,Monthly,UPI,Yes,3,377.0,1,1,8,26.0,2026-03-29,3016.0,2026-03-29,1
CUST-106387,2026-05-23,Organic Search,Surat,Female,54,0,Basic,Monthly,Credit Card,No,1,270.0,1,1,0,20.0,2026-05-05,270.0,,0
CUST-106388,2025-11-17,Email,Delhi,Female,32,0,Basic,Two-Year,Credit Card,Yes,0,199.0,1,1,6,29.0,2026-05-25,1194.0,,0
CUST-106389,2024-09-02,Organic Search,Delhi,Female,26,0,Standard,Two-Year,Credit Card,No,2,640.0,1,1,20,5.0,2026-05-03,12800.0,,0
CUST-106390,2024-07-15,Organic Search,Hyderabad,Female,67,1,Standard,Monthly,Debit Card,Yes,0,468.0,1,1,22,20.0,2026-05-08,10296.0,,0
CUST-106391,2026-03-27,Paid Search,Chennai,Female,34,0,Basic,Annual,UPI,Yes,3,377.0,1,1,2,39.0,2026-05-17,754.0,,0
CUST-106392,2025-10-21,Paid Social,Bengaluru,Male,30,0,Premium,Monthly,Credit Card,Yes,3,975.0,1,1,5,13.0,2026-03-20,4875.0,2026-03-20,1
CUST-106393,2026-02-22,Organic Search,Delhi,Female,55,0,Premium,Monthly,Debit Card,Yes,0,797.0,1,1,2,8.0,2026-04-23,1594.0,2026-04-23,1
CUST-106394,2024-06-09,Paid Search,Delhi,Male,57,0,Basic,Two-Year,UPI,No,0,175.0,1,1,23,19.0,2026-05-22,4025.0,,0
CUST-106395,2024-09-24,Referral,Delhi,Male,25,0,Basic,Annual,Debit Card,Yes,2,315.0,1,1,20,30.0,2026-05-20,6300.0,,0
CUST-106396,2026-01-13,Referral,Ahmedabad,Male,20,0,Standard,Monthly,UPI,Yes,2,614.0,1,1,4,23.0,2026-05-31,2456.0,,0
CUST-106397,2026-02-08,Organic Search,Chennai,Male,62,1,Premium,Monthly,Debit Card,Yes,3,983.0,1,1,1,21.0,2026-03-10,983.0,2026-03-10,1
CUST-106398,2024-12-20,Paid Search,Ahmedabad,Female,44,0,Standard,Monthly,UPI,No,0,515.0,1,1,17,16.0,2026-05-09,8755.0,,0
CUST-106399,2026-05-22,Affiliate,Delhi,Female,41,0,Basic,Monthly,Debit Card,Yes,0,201.0,0,0,0,9.0,2026-05-22,201.0,,0
CUST-106400,2024-09-21,Organic Search,Chennai,Female,39,0,Standard,Two-Year,UPI,Yes,1,565.0,0,0,20,16.0,2026-05-15,11300.0,,0
CUST-106401,2025-01-09,Organic Search,Delhi,Male,48,0,Premium,Monthly,Debit Card,No,0,818.0,1,1,6,6.0,2025-07-08,4908.0,2025-07-08,1
CUST-106402,2024-09-04,Organic Search,Delhi,Female,53,0,Basic,Monthly,Credit Card,Yes,3,397.0,1,1,8,38.0,2025-05-02,3176.0,2025-05-02,1
CUST-106403,2025-07-21,Paid Search,Jaipur,Female,22,0,Standard,Annual,Credit Card,No,2,583.0,1,1,10,23.0,2026-05-11,5830.0,,0
CUST-106404,2025-04-14,Organic Search,Ahmedabad,Male,31,0,Standard,Monthly,Debit Card,No,2,631.0,1,0,13,10.0,2026-05-05,8203.0,,0
CUST-106405,2025-08-14,Referral,Kolkata,Female,67,1,Basic,Monthly,Net Banking,Yes,2,331.0,1,0,9,28.0,2026-05-23,2979.0,,0
CUST-106406,2024-12-28,Email,Ahmedabad,M,26,0,Premium,Annual,UPI,Yes,2,915.0,1,1,15,5.0,2026-03-23,13725.0,2026-03-23,1
CUST-106407,2025-06-20,Organic Search,Delhi,Female,65,1,Basic,Monthly,Debit Card,Yes,1,252.0,1,0,11,7.0,2026-05-09,2772.0,,0
CUST-106408,2025-05-08,Paid Search,Pune,Male,38,0,Premium,Monthly,Credit Card,No,0,782.0,1,1,12,18.0,2026-05-22,9384.0,,0
CUST-106409,2024-12-24,Organic Search,Delhi,Female,27,0,Standard,Annual,Debit Card,Yes,3,650.0,1,1,17,23.0,2026-05-30,11050.0,,0
CUST-106410,2026-02-07,Organic Search,Bengaluru,Female,48,0,Basic,Two-Year,Net Banking,No,2,332.0,1,1,3,26.0,2026-05-26,996.0,,0
CUST-106411,2026-02-18,Referral,Mumbai,Female,52,0,Standard,Two-Year,Debit Card,No,0,510.0,1,1,3,11.0,2026-05-29,1530.0,,0
CUST-106412,2024-08-16,Paid Social,Bengaluru,Male,36,0,Basic,Monthly,UPI,Yes,0,198.0,0,0,21,11.0,2026-05-25,4158.0,,0
CUST-106413,2025-01-01,Email,Mumbai,Male,59,0,Basic,Annual,Credit Card,Yes,0,210.0,1,1,16,16.0,2026-05-02,3360.0,,0
CUST-106414,2024-12-07,Paid Search,Chennai,Female,21,0,Basic,Annual,Credit Card,Yes,3,394.0,1,0,17,18.0,2026-05-10,6698.0,,0
CUST-106415,2024-12-19,Organic Search,Pune,Male,24,0,Premium,Monthly,UPI,Yes,0,772.0,1,0,17,7.0,2026-05-14,13124.0,,0
CUST-106416,2024-08-22,Paid Social,Bengaluru,Male,50,0,Premium,Monthly,Debit Card,No,3,983.0,1,1,21,32.0,2026-05-10,20643.0,,0
CUST-106417,2025-03-10,Organic Search,Ahmedabad,Female,48,0,Basic,Annual,Debit Card,No,3,375.0,1,1,14,16.0,2026-05-13,5250.0,,0
CUST-106418,2025-09-08,Affiliate,Bengaluru,Female,54,0,Standard,Monthly,Debit Card,No,0,505.0,1,1,8,14.0,2026-05-05,4040.0,,0
CUST-106419,2025-02-27,Referral,Bengaluru,Female,62,1,Premium,Two-Year,UPI,Yes,0,802.0,1,1,15,11.0,2026-05-13,12030.0,,0
CUST-106420,2025-08-29,Paid Social,Mumbai,Male,66,1,Standard,Monthly,Debit Card,Yes,3,691.0,0,0,9,16.0,2026-05-17,6219.0,,0
CUST-106421,2024-07-22,Paid Search,Pune,Male,44,0,Basic,Monthly,UPI,Yes,2,295.0,1,0,22,10.0,2026-05-30,6490.0,,0
CUST-106422,2026-02-09,Paid Search,Ahmedabad,Female,44,0,Basic,Two-Year,UPI,No,3,399.0,1,1,3,14.0,2026-05-17,1197.0,,0
CUST-106423,2025-06-14,Referral,Mumbai,Male,66,1,Basic,Two-Year,Credit Card,No,3,371.0,0,0,11,20.0,2026-05-21,4081.0,,0
CUST-106424,2025-11-14,Organic Search,Hyderabad,Male,67,1,Basic,Monthly,Credit Card,Yes,0,197.0,1,1,6,14.0,2026-05-17,1182.0,,0
CUST-106425,2025-05-23,Organic Search,Mumbai,Male,20,0,Standard,Annual,Credit Card,No,0,473.0,1,1,12,19.0,2026-05-02,5676.0,,0
CUST-106426,2025-10-23,Organic Search,Mumbai,Female,44,0,Standard,Annual,Net Banking,Yes,3,677.0,1,1,7,38.0,2026-05-22,4739.0,,0
CUST-106427,2025-07-17,Paid Social,Pune,Male,65,1,Standard,Monthly,UPI,No,0,499.0,1,1,0,16.0,2025-07-17,499.0,2025-07-17,1
CUST-106428,2024-09-26,Paid Social,Hyderabad,Female,20,0,Basic,Annual,Credit Card,No,3,378.0,0,0,20,17.0,2026-05-05,7560.0,,0
CUST-106429,2024-11-15,Organic Search,Ahmedabad,Male,68,1,Standard,Annual,UPI,No,3,668.0,1,1,18,7.0,2026-05-03,12024.0,,0
CUST-106430,2026-01-19,Paid Social,Ahmedabad,Male,56,0,Standard,Monthly,UPI,No,1,541.0,1,1,4,9.0,2026-05-18,2164.0,,0
CUST-106431,2025-02-04,Paid Social,Bengaluru,Female,26,0,Standard,Two-Year,UPI,No,1,569.0,1,0,15,30.0,2026-05-29,8535.0,,0
CUST-106432,2024-06-06,Organic Search,Pune,Female,51,0,Basic,Two-Year,Debit Card,Yes,3,353.0,1,1,23,29.0,2026-05-26,8119.0,,0
CUST-106433,2025-06-17,Affiliate,Bengaluru,Female,40,0,Basic,Monthly,Credit Card,No,1,271.0,1,1,11,20.0,2026-05-10,2981.0,,0
CUST-106434,2025-11-04,Paid Search,Pune,Female,35,0,Basic,Monthly,Credit Card,No,0,224.0,1,1,6,19.0,2026-05-06,1344.0,,0
CUST-106435,2026-02-12,Paid Social,Hyderabad,Male,50,0,Basic,Two-Year,Credit Card,Yes,2,352.0,1,1,3,13.0,2026-05-17,1056.0,,0
CUST-106436,2026-01-15,Paid Search,Jaipur,Male,56,0,Standard,Monthly,UPI,No,1,543.0,1,1,2,19.0,2026-03-16,1086.0,2026-03-16,1
CUST-106437,2026-04-19,Paid Social,Delhi,Male,64,1,Standard,Monthly,UPI,No,2,628.0,0,0,1,15.0,2026-05-30,628.0,,0
